NR4A3	CHN|CSMF|MINOR|NOR1|TEC
NCOA4	ARA70|ELE1|PTC3|RFG
CUL5	VACM-1|VACM1
CDK2AP1	DOC1|DORC1|ST19|doc-1|p12DOC-1
IFT88	D13S1056E|DAF19|TG737|TTC10|hTg737
ANP32A	C15orf1|HPPCn|I1PP2A|LANP|MAPM|PHAP1|PHAPI|PP32
MIA	CD-RAP
ARID1A	B120|BAF250|BAF250a|BM029|C1orf4|ELD|MRD14|OSA1|P270|SMARCF1|hELD|hOSA1
AXIN1	AXIN|PPP1R49
AXIN2	AXIL|ODCRCS
BAP1	HUCEP-13|UCHL2
MAD1L1	MAD1|PIG9|TP53I9|TXBP181
SPARCL1	MAST 9|MAST9|PIG33|SC1
SPOP	BTBD32|TEF2
SRPX	DRS|ETX1|HEL-S-83p|SRPX1
NR0B2	SHP|SHP1
RECK	ST15
RASAL1	RASAL
CUL2	-
CUL1	-
PIAS1	DDXBP1|GBP|GU/RH-II|ZMIZ3
MADD	DENN|IG20|RAB3GEP
PDLIM4	RIL
TMEFF1	C9orf2|CT120.1|H7365|TR-1
TP63	AIS|B(p51A)|B(p51B)|EEC3|KET|LMS|NBP|OFC8|RHS|SHFM4|TP53CP|TP53L|TP73L|p40|p51|p53CP|p63|p73H|p73L
UNC5C	UNC5H3
RNASET2	RNASE6PL|bA514O12.3
PTCH2	PTC2
NUMB	C14orf41|S171|c14_5527
SOCS1	CIS1|CISH1|JAB|SOCS-1|SSI-1|SSI1|TIP3
EIF3F	EIF3S5|eIF3-p47
BECN1	ATG6|VPS30|beclin1
PEA15	HMAT1|HUMMAT1H|MAT1|MAT1H|PEA-15|PED
TNK1	-
EED	HEED|WAIT1
TNFSF12	APO3L|DR3LG|TWEAK
TNFSF9	4-1BB-L|CD137L
FADD	MORT1
TNFRSF18	AITR|CD357|GITR|GITR-D
DLK1	DLK|DLK-1|Delta1|FA1|PREF1|Pref-1|ZOG|pG2
TNFRSF10B	CD262|DR5|KILLER|KILLER/DR5|TRAIL-R2|TRAILR2|TRICK2|TRICK2A|TRICK2B|TRICKB|ZTNFR9
TNFRSF10A	APO2|CD261|DR4|TRAILR-1|TRAILR1
TRIM24	PTC6|RNF82|TF1A|TIF1|TIF1A|TIF1ALPHA|hTIF1
INPP4B	-
WISP3	CCN6|LIBC|PPAC|PPD
HDAC3	HD3|RPD3|RPD3-2
TSC22D1	Ptg-2|TGFB1I4|TSC22
ALDH1A2	RALDH(II)|RALDH2|RALDH2-T
NR1I2	BXR|ONR1|PAR|PAR1|PAR2|PARq|PRR|PXR|SAR|SXR
PER2	FASPS|FASPS1
IER3	DIF-2|DIF2|GLY96|IEX-1|IEX-1L|IEX1|PRG1
BCL10	CARMEN|CIPER|CLAP|IMD37|c-E10|mE10
MBD4	MED1
SELENBP1	HEL-S-134P|LPSB|SBP56|SP56|hSBP
LIMD1	-
SOCS3	ATOD4|CIS3|Cish3|SOCS-3|SSI-3|SSI3
RNF8	hRNF8
DOK2	p56DOK|p56dok-2
AIP	ARA9|FKBP16|FKBP37|SMTPHN|XAP-2|XAP2
GPRC5A	GPCR5A|PEIG-1|RAI3|RAIG1|TIG1
CLDN1	CLD1|ILVASC|SEMP1
DIRAS3	ARHI|NOEY2
DNAJA3	HCA57|TID1|hTID-1
LATS1	WARTS|wts
PDCD5	TFAR19
NEURL1	NEUR1|NEURL|RNF67|bA416N2.1|neu|neu-1
AIMP1	EMAP2|EMAPII|HLD3|SCYE1|p43
KLF4	EZF|GKLF
COPS2	ALIEN|CSN2|SGN2|TRIP15
SLIT2	SLIL3|Slit-2
KL	-
SLC9A3R1	EBP50|NHERF|NHERF-1|NHERF1|NPHLOP2
ARHGAP29	PARG1
ABCG2	ABC15|ABCP|BCRP|BCRP1|BMDP|CD338|CDw338|EST157481|GOUT1|MRX|MXR|MXR1|UAQTL1
AIM2	PYHIN4
HOMER2	ACPD|CPD|HOMER-2|VESL-2
RASAL2	NGAP
CHST10	HNK-1ST|HNK1ST
LITAF	PIG7|SIMPLE|TP53I7
EEF1E1	AIMP3|P18
EI24	EPG4|PIG8|TP53I8
CXCL14	BMAC|BRAK|KEC|KS1|MIP-2g|MIP2G|NJAC|SCYB14
AKAP12	AKAP250|SSeCKS
ISG15	G1P2|IFI15|IMD38|IP17|UCRP|hUCRP
MDC1	NFBD1
SAFB2	-
RASSF2	CENP-34|RASFADIN
RNF144A	RNF144|UBCE7IP4
MTSS1	MIM|MIMA|MIMB
RB1CC1	ATG17|CC1|FIP200|PPP1R131
NUAK1	ARK5
SRGAP3	ARHGAP14|MEGAP|SRGAP2|WRP
DCLRE1A	PSO2|SNM1|SNM1A
DLEC1	CFAP81|DLC1|F56
DMTF1	DMP1|DMTF|MRUL|hDMP1
TANK	I-TRAF|ITRAF|TRAF2
BCL2L11	BAM|BIM|BOD
SH2B3	IDDM20|LNK
RANBP9	BPM-L|BPM90|RANBPM|RanBP7
TSPAN32	ART1|PHEMX|PHMX|TSSC6
TSSC4	-
ABI2	ABI-2|ABI2B|AIP-1|AblBP3|SSH3BP2|argBP1|argBPIA|argBPIB
PLXNC1	CD232|PLXN-C1|VESPR
RBM6	3G2|DEF-3|DEF3|HLC-11|NY-LU-12|g16
RBM5	G15|LUCA15|RMB5
TRIM13	CAR|DLEU5|LEU5|RFP2|RNF77
TOPORS	LUN|P53BP3|RP31|TP53BPL
CTDSPL	C3orf8|HYA22|PSR1|RBSP3|SCP3
SPRY2	hSPRY2
STUB1	CHIP|HSPABP2|NY-CO-7|SCAR16|SDCCAG7|UBOX1
UBE4B	E4|HDNB1|UBOX3|UFD2|UFD2A
IKZF1	Hs.54452|IK1|IKAROS|LYF1|LyF-1|PPP1R92|PRO0758|ZNFN1A1
MRVI1	IRAG|JAW1L
CITED2	ASD8|MRG-1|MRG1|P35SRJ|VSD2
DLC1	ARHGAP7|HP|STARD12|p122-RhoGAP
NDRG1	CAP43|CMT4D|DRG-1|DRG1|GC4|HMSNL|NDR1|NMSL|PROXY1|RIT42|RTP|TARG1|TDD5
GNB2L1	Gnb2-rs1|H12.3|HLC-7|PIG21|RACK1
BASP1	CAP-23|CAP23|NAP-22|NAP22
YAP1	COB1|YAP|YAP2|YAP65|YKI
PGRMC2	DG6|PMBP
RBM14	COAA|PSP2|SIP|SYTIP1|TMEM137
ZBTB18	C2H2-171|MRD22|RP58|TAZ-1|ZNF238
HOXB13	PSGD
MYBBP1A	P160|PAP2
KAT5	ESA1|HTATIP|HTATIP1|PLIP|TIP|TIP60|ZC2HC5|cPLA2
ARL6IP5	DERP11|GTRAP3-18|JWA|PRAF3|addicsin|hp22|jmx
HTATIP2	CC3|SDR44U1|TIP30
OLFM4	GC1|GW112|OLM4|OlfD|UNQ362|bA209J19.1|hGC-1|hOLfD
TRIM3	BERP|HAC1|RNF22|RNF97
TXNIP	EST01027|HHCPA78|THIF|VDUP1
RASL10A	RRP22
LEFTY1	LEFTB|LEFTYB
NPRL2	NPR2|NPR2L|TUSC4
SPINT2	DIAR3|HAI-2|HAI2|Kop|PB
CTCF	MRD21
AHCYL1	DCAL|IRBIT|PPP1R78|PRO0233|XPVKONA
PLK2	SNK|hPlk2|hSNK
ZMYND11	BRAM1|BS69|MRD30
IQGAP2	-
FRS3	FRS2-beta|FRS2B|FRS2beta|SNT-2|SNT2
BLCAP	BC10
GADD45G	CR6|DDIT2|GADD45gamma|GRP17
BTG3	ANA|TOB5|TOB55|TOFA
IL24	C49A|FISP|IL10B|MDA7|MOB5|ST16
GLIPR1	CRISP7|GLIPR|RTVP1
CYB561D2	101F6|TSP10|XXcos-LUCA11.4
TRIM31	C6orf13|HCG1|HCGI|RNF
DNAJB4	DNAJW|DjB4|HLJ1
DIDO1	BYE1|C20orf158|DATF-1|DATF1|DIDO2|DIDO3|DIO-1|DIO1|dJ885L7.8
ADAMTS8	ADAM-TS8|METH2
PRDM5	BCS2|PFM2
PRDM4	PFM1
PTPRT	RPTPrho
PLA2G16	AdPLA|H-REV107-1|HRASLS3|HREV107|HREV107-1|HREV107-3|HRSL3
LZTS1	F37|FEZ1
MAP4K1	HPK1
RASSF1	123F2|NORE2A|RASSF1A|RDA32|REH3P21
WIF1	WIF-1
CHEK2	CDS1|CHK2|HuCds1|LFS2|PP1425|RAD53|hCds1
TREX2	-
RASSF8	C12orf2|HOJ1
POU6F2	RPF-1|WT5|WTSL
PARK7	DJ-1|DJ1|HEL-S-67p
TUSC2	C3orf11|FUS1|PAP|PDAP2
GABARAP	ATG8A|GABARAP-a|MM46
IKZF3	AIO|AIOLOS|ZNFN1A3
IKZF2	ANF1A2|HELIOS|ZNF1A2|ZNFN1A2
ZHX2	AFR1|RAF
PLA2R1	CLEC13C|PLA2-R|PLA2G1R|PLA2IR|PLA2R
SIRT2	SIR2|SIR2L|SIR2L2
DKK1	DKK-1|SK
TRIM32	BBS11|HT2A|LGMD2H|TATIP
USP33	VDU1
PHLPP2	PHLPPL
ZNF292	Nbla00365|ZFP292|ZN-16|Zn-15|bA393I2.3
PDS5B	APRIN|AS3|CG008
TRIM35	HLS5|MAIR
KIF1B	CMT2|CMT2A|CMT2A1|HMSNII|KLP|NBLST1
EPB41L3	4.1B|DAL-1|DAL1
CIC	-
KANK1	ANKRD15|CPSQ2|KANK
GANAB	G2AN|GLUII
RHOBTB2	DBC2
PHLPP1	PHLPP|PLEKHE1|SCOP
CAMTA1	CANPMR
ATMIN	ASCIZ|ZNF822
NEDD4L	NEDD4-2|NEDD4.2|RSP5|hNEDD4-2
SASH1	SH3D6A|dJ323M4|dJ323M4.1
SYNM	DMN|SYN
SMCHD1	-
ARHGEF12	LARG|PRO2792
UFL1	KIAA0776|Maxer|NLBP|RCAD
DICER1	DCR1|Dicer|Dicer1e|HERNA|K12H4.8-LIKE|MNG1|RMSE2
SIRT4	SIR2L4
SIRT3	SIR2L3
SIRT1	SIR2L1
CBX5	HEL25|HP1|HP1A
SUZ12	CHET9|JJAZ1
SCRIB	CRIB1|SCRB1|SCRIB1|Vartul
SEC14L2	C22orf6|SPF|TAP|TAP1
GTPBP4	CRFG|NGB|NOG1
CCNDBP1	DIP1|GCIP|HHM
DDX58	RIG-I|RIGI|RLR-1
DAPK2	DRP-1|DRP1
PHLDA3	TIH1
SSBP2	HSPC116|SOSS-B2
TMEFF2	CT120.2|HPP1|TENB2|TPEF|TR
CADM1	BL2|IGSF4|IGSF4A|NECL2|Necl-2|RA175|ST17|SYNCAM|TSLC1|sTSLC-1|sgIGSF|synCAM1
CIZ1	LSFR1|NP94|ZNF356
POU2F3	Epoc-1|OCT-11|OCT11|OTF-11|PLA-1|PLA1|Skn-1a
BRMS1	-
RCHY1	ARNIP|CHIMP|PIRH2|PRO1996|RNF199|ZCHY|ZNF363
PTPN23	HD-PTP|HDPTP|PTP-TD14
LRIG1	LIG-1|LIG1
CHD5	CHD-5
CNTNAP2	AUTS15|CASPR2|CDFE|NRXN4|PTHSL1
TES	TESS|TESS-2
NKX2-8	NKX2.8|NKX2H|Nkx2-9
FBXO25	FBX25
EHF	ESE3|ESE3B|ESEJ
LHX6	LHX6.1
NUPR1	COM1|P8
INTS6	DBI-1|DDX26|DDX26A|DICE1|HDB|INT6|Notchl2
LATS2	KPM
GREM1	C15DUPq|CKTSF1B1|CRAC1|CRCS4|DAND2|DRM|DUP15q|GREMLIN|HMPS|HMPS1|IHG-2|MPSH
TBL2	WBSCR13|WS-betaTRP
HBP1	-
FOXD3	AIS1|Genesis|HFH2|VAMAS2
MLH3	HNPCC7
TSPAN13	NET-6|NET6|TM4SF13
FOXP1	12CC4|QRF1|hFKH1B
BBC3	JFY-1|JFY1|PUMA
DKK3	REIC|RIG
HSPB7	cvHSP
CPNE7	-
GLS2	GA|GLS|LGA|hLGA
SLC39A1	ZIP1|ZIRTL
GNMT	-
PDCD4	H731
PCDH17	PCDH68|PCH68
BMP10	-
RBMS3	-
RBMX	HNRNPG|HNRPG|RBMXP1|RBMXRT|RNMX|hnRNP-G
RPS6KA6	PP90RSK4|RSK4
HTRA2	OMI|PARK13|PRSS25
HIPK2	PRO0593
SETD2	HBP231|HIF-1|HIP-1|HYPB|KMT3A|SET2|p231HBP
PYCARD	ASC|CARD5|TMS|TMS-1|TMS1
BRD7	BP75|CELTIX1|NAG4
CTNNA3	ARVD13|VR22
BLNK	AGM4|BASH|BLNK-S|LY57|SLP-65|SLP65|bca
UBIAD1	SCCD|TERE1
OSGIN1	BDGI|OKL38
NRBP1	BCON3|MADM|MUDPNP|NRBP
GLTSCR2	PICT-1|PICT1
GLTSCR1	-
EHD3	PAST3
CRNN	C1orf10|DRC1|PDRC1|SEP53
G0S2	-
1-Dec	CTS9
FOXP3	AIID|DIETER|IPEX|PIDX|XPID
SH3GLB1	Bif-1|PPP1R70|dJ612B15.2
ANGPTL4	ANGPTL2|ARP4|FIAF|HARP|HFARP|NL2|PGAR|TGQTL|UNQ171|pp1158
ING4	my036|p29ING4
PLEKHO1	CKIP-1|OC120
PLCE1	NPHS3|PLCE|PPLC
ZDHHC2	DHHC2|ZNF372
MZB1	MEDA-7|PACAP|pERp1
PAIP2	PAIP-2|PAIP2A
TNFRSF12A	CD266|FN14|TWEAKR
DACT1	DAPPER|DAPPER1|DPR1|FRODO|HDPR1|THYEX3
FZR1	CDC20C|CDH1|FZR|FZR2|HCDH|HCDH1
ZMYND10	BLU|CILD22|FLU
NOL7	C6orf90|PQBP3|RARG-1|dJ223E5.2
DCDC2	DCDC2A|RU2|RU2S
LIMA1	EPLIN|SREBP3
CXXC5	CF5|RINF|WID
SIRT6	SIR2L6
SUFU	PRO1280|SUFUH|SUFUXL
HECA	HDC|HDCL|HHDC|dJ225E12.1
CYB5R2	B5R.2
UIMC1	RAP80|X2HRIP110
WWOX	D16S432E|FOR|FRA16D|HHCMA56|PRO0128|SCAR12|SDR41C1|WOX1
KDM3B	5qNCA|C5orf7|JMJD1B|NET22
LRP1B	LRP-DIT|LRPDIT
ERRFI1	GENE-33|MIG-6|MIG6|RALT
ING3	Eaf4|ING2|MEAF4|p47ING3
EGLN1	C1orf12|ECYT3|HIF-PH2|HIFPH2|HPH-2|HPH2|PHD2|SM20|ZMYND6
XAF1	BIRC4BP|HSXIAPAF1|XIAPAF1
IL17RD	HH18|IL-17RD|IL17RLM|SEF
BTG4	PC3B
RNF111	ARK
TET2	KIAA1546|MDS
TRIT1	IPT|MOD5
ESRP1	RBM35A|RMB35A
WHSC1L1	NSD3|pp14328
BANP	BEND1|SMAR1|SMARBP1
HRASLS2	PLA1/2-2
PINX1	LPTL|LPTS
PIWIL2	CT80|HILI|PIWIL1L|mili
SHQ1	Shq1p
PBRM1	BAF180|PB1
TRIM62	DEAR1
MOB1A	C2orf6|MATS1|MOB1|MOBK1B|MOBKL1B|Mob4B
CASC1	LAS1|PPP1R54
VPS53	HCCS1|PCH2E|hVps53L|pp13624
FBXW7	AGO|CDC4|FBW6|FBW7|FBX30|FBXO30|FBXW6|SEL-10|SEL10|hAgo|hCdc4
CAMK2N1	PRO1489
RBM38	HSRNASEB|RNPC1|SEB4B|SEB4D|dJ800J21.2
VEZT	VEZATIN
PRR5	FLJ20185k|PP610|PROTOR-1|PROTOR1
SLC39A4	AEZ|AWMS2|ZIP4
TMEM127	-
WDR11	BRWD2|DR11|HH14|WDR15
DNAJC11	dJ126A5.1
CHFR	RNF116|RNF196
CNDP2	CN2|CPGL|HEL-S-13|HsT2298|PEPA
CCAR1	-
CACNA2D3	HSA272268
KDM3A	JHDM2A|JHMD2A|JMJD1|JMJD1A|TSGA
EAF2	BM040|TRAITS|U19
THSD1	TMTSP|UNQ3010
AJAP1	MOT8|SHREW-1|SHREW1
GKN1	AMP18|BRICD1|CA11|FOV|foveolin
RPRM	REPRIMO
DIABLO	DFNA64|SMAC
PANX2	PX2|hPANX2
TCEAL7	MPMGp800C04260Q003|WEX5
LXN	ECI|TCI
DUSP22	JKAP|JSP-1|JSP1|LMW-DSP2|LMWDSP2|MKP-x|MKPX|VHX
NIT2	HEL-S-8a
PRDM11	PFM8
CTNNBIP1	ICAT
ADAMTS9	-
PDSS2	C6orf210|COQ10D3|DLP1|bA59I9.3|hDLP1
RAB25	CATX-8|RAB11C
RTN4	ASY|NI220/250|NOGO|NOGO-A|NOGOC|NSP|NSP-CL|Nbla00271|Nbla10545|Nogo-B|Nogo-C|RTN-X|RTN4-A|RTN4-B1|RTN4-B2|RTN4-C
SALL4	DRRS|HSAL4|ZNF797|dJ1112F19.1
SCYL1	GKLP|NKTL|NTKL|P105|TAPK|TEIF|TRAP
NDRG2	SYLD
AHRR	AHH|AHHR|bHLHe77
MTUS1	ATBP|ATIP|ICIS|MP44|MTSG1
XPO5	exp5
HACE1	-
PCDH10	OL-PCDH|PCDH19
SYT13	-
WDR48	P80|SPG60|UAF1
ZBTB4	KAISO-L1|ZNF903
NCOA5	CIA|bA465L10.6
SCUBE2	CEGB1|CEGF1|CEGP1
CCAR2	DBC-1|DBC1|KIAA1967|NET35|p30 DBC|p30DBC
CADM3	BIgR|IGSF4B|NECL1|Necl-1|TSLL1|synCAM3
WFDC1	PS20
KMT2C	HALR|MLL3
HIVEP3	KBP-1|KBP1|KRC|SHN3|Schnurri-3|ZAS3|ZNF40C
EDA2R	EDA-A2R|EDAA2R|TNFRSF27|XEDAR
RINT1	RINT-1
BCORL1	BCoR-L1|CXorf10
LRRC4	NGL-2
RFWD2	COP1|RNF200
CSMD1	PPP1R24
NDST4	NDST-4|NHSST4
CSRNP1	AXUD1|CSRNP-1|FAM130B|TAIP-3|URAX1
ANAPC1	APC1|MCPR|TSG24
CCDC136	-
CDCP1	CD318|SIMA135|TRASK
NDRG4	BDM1|SMAP-8|SMAP8
WNK2	NY-CO-43|P/OKcl.13|PRKWNK2|SDCCAG43
PHACTR4	PPP1R124
DUSP26	DUSP24|LDP-4|MKP8|NATA1|SKRP3
AHNAK	AHNAKRS
IRX1	IRX-5|IRXA1
BHLHE41	BHLHB3|DEC2|SHARP1|hDEC2
CDC73	C1orf28|FIHP|HPTJT|HRPT1|HRPT2|HYX
TNFAIP8L2	TIPE2
FAT4	CDHF14|CDHR11|FAT-J|FATJ|HKLLS2|NBLA00548|VMLDS2
MCPH1	BRIT1|MCT
PALB2	FANCN|PNCA3
ZNF668	-
FBXO31	FBX14|FBXO14|Fbx31|MRT45|pp2386
ARMC5	AIMAH2
KDM8	JMJD5
GGNBP2	DIF-3|DIF3|LCRG1|LZK1|ZFP403|ZNF403
DOK3	DOKL
DENND2D	-
PHC3	EDR3|HPH3
FAM188A	C10orf97|CARP|DERP5|MST126|my042
NRSN2	C20orf98|dJ1103G7.6
MUS81	SLX3
CXXC4	IDAX
SPRY4	HH17
RASSF5	Maxp1|NORE1|NORE1A|NORE1B|RAPL|RASSF3
SOX7	-
YPEL3	-
MARVELD1	GB14|MARVD1|MRVLDC1|bA548K23.8
ARMC10	PNAS-112|PNAS112|SVH
RASSF4	AD037
FAM172A	C5orf21
PPP1R1B	DARPP-32|DARPP32
TCHP	TpMs
ING5	p28ING5
PHF6	BFLS|BORJ|CENP-31
C2orf40	ECRG4
BRSK1	hSAD1
SLX4	BTBD12|FANCP|MUS312
HOPX	CAMEO|HOD|HOP|LAGY|NECC1|OB1|SMAP31|TOTO
AFAP1L2	KIAA1914|XB130
SPINK7	ECG2|ECRG2
MYO18B	-
BEX2	BEX1|DJ79P11.1
RTN4IP1	NIMP
ZC3H10	ZC3HDC10
MFSD2A	MFSD2|NLS1
TBRG1	NIAM|TB-5
ZNF382	KS1
RITA1	C12orf52|RITA
EAF1	-
TSLP	-
TRIM15	RNF93|ZNF178|ZNFB7
LHX4	CPHD4
UNC5A	UNC5H1
BMF	-
GADD45GIP1	CKBBP2|CKbetaBP2|CRIF1|MRP-L59|PLINP|PLINP-1|PRG6|Plinp1
STARD13	ARHGAP37|DLC2|GT650|LINC00464
CREB3L1	OASIS
L3MBTL4	HsT1031
RASL10B	RRP17|VTS58635
CABLES1	CABL1|CABLES|HsT2563|IK3-1
SCGB3A1	HIN-1|HIN1|LU105|PnSP-2|UGRP2
STRADA	LYK5|NY-BR-96|PMSE|STRAD|Stlk
GORAB	GO|NTKLBP1|SCYL1BP1
MOB1B	MATS2|MOB4A|MOBKL1A
TPTE2	TPIP
HTRA3	Prsp|Tasp
TP53INP1	SIP|TP53DINP1|TP53INP1A|TP53INP1B|Teap|p53DINP1
EGLN3	HIFP4H3|HIFPH3|PHD3
PRKCDBP	CAVIN3|HSRBC|SRBC|cavin-3
CYGB	HGB|STAP
SMYD4	ZMYND21
FBXO32	Fbx32|MAFbx
UHRF2	NIRF|RNF107|URF2
ARL11	ARLTS1
BATF2	SARI
LRRC3B	LRP15
CMTM5	CKLFSF5
MIA2	-
TWIST2	DERMO1|FFDD3|SETLSS|bHLHa39
LRIG3	LIG3
JDP2	JUNDM2
DCUN1D3	44M2.4
CMTM3	BNAS2|CKLFSF3
PLK5	PLK-5|PLK5P|SgK384ps
OSCP1	C1orf102|NOR1
ACVR1C	ACVRLK7|ALK7
UBE2QL1	-
PACRG	GLUP|HAK005771|PARK2CRG
CLDN23	CLDNL|hCG1646163
UNC5D	PRO34692|Unc5h4
AMER1	FAM123B|OSCS|WTX
GATA5	GATAS|bB379O24.1
CTCFL	BORIS|CT27|CTCF-T|HMGB1L1|dJ579F20.2
PRICKLE1	EPM1B|RILP
TOM1L2	-
DIRAS1	Di-Ras1|GBTS1|RIG
PYHIN1	IFIX
SIK1	MSK|SIK|SNF1LK
PPM1L	PP2C-epsilon|PP2CE|PPM1-LIKE
SHISA3	hShisa3
DAB2IP	AF9Q34|AIP-1|AIP1|DIP1/2
CCDC67	-
LMNTD1	IFLTD1|PAS1C1
SLC5A8	AIT|SMCT|SMCT1
TMPRSS6	IRIDA
ZNF366	DCSCRIPT
ADAMTS18	ADAMTS21|KNO2|MMCAT
ASXL1	BOPS|MDS
SYNPO2	-
ARID2	BAF200|p200
CADM4	IGSF4C|NECL4|Necl-4|TSLL2|synCAM4
GKN2	BRICD1B|GDDR|PRO813|TFIZ1|VLTI465
FLCN	BHD|FLCL
ZBTB7C	APM-1|APM1|ZBTB36|ZNF857C
SAMD9L	C7orf6|DRIF2|UEF1
USP12	UBH1|USP12L1
UNC5B	UNC5H2|p53RDL1
HEPACAM	GlialCAM|MLC2A|MLC2B
FBXL13	Fbl13
NAPEPLD	FMP30|NAPE-PLD
CADM2	IGSF4D|NECL3|Necl-3|SynCAM 2|synCAM2
EBF3	COE3|EBF-3|O/E-2|OE-2
MCM9	C6orf61|MCMDC1|dJ329L24.1|dJ329L24.3
BCL6B	BAZF|ZBTB28|ZNF62
SHPRH	bA545I5.2
SGMS1	MOB|MOB1|SMS1|TMEM23|hmob33
RASSF3	RASSF5
KCNRG	DLTET
ZFP82	ZNF545
RNF180	RINES
TUSC1	TSG-9|TSG9
LIN9	BARA|BARPsv|Lin-9|TGS|TGS1|TGS2
HCAR2	GPR109A|HCA2|HM74a|HM74b|NIACR1|PUMAG|Puma-g
TMPRSS11A	ECRG1
IGFBPL1	IGFBP-RP4|IGFBPRP4|bA113O24.1
DND1	RBMS4
KIF7	ACLS|HLS2|JBTS12|UNQ340
APITD1	CENP-S|CENPS|FAAP16|MHF1
RASL11A	-
ST20	HCCS-1
HACD4	PTPLAD2
BLID	BRCC2
RASSF10	-
CCDC154	C16orf29
FOXO6	-
PANO1	PANO
HOTS	-
