id	filename	md5	size	state
02efd23c-c670-4047-badf-0151b8501567	jhu-usc.edu_HNSC.HumanMethylation450.6.lvl-3.TCGA-CR-7388-01A-11D-2014-05.gdc_hg38.txt	af552cbeb89782f192ae7d8a21ad1d49	141277549	live
4319933d-39d4-4155-9d5e-58906213ac6a	jhu-usc.edu_PAAD.HumanMethylation450.12.lvl-3.TCGA-2J-AABF-01A-31D-A40Y-05.gdc_hg38.txt	527844becafb5a0ec36b7a70754290a4	141258372	live
35cd84e4-cd39-425f-a464-52e0ed1496e1	jhu-usc.edu_KIRP.HumanMethylation450.8.lvl-3.TCGA-Q2-A5QZ-01A-11D-A28O-05.gdc_hg38.txt	4377c846677bcfe89dcf2b928424a034	141283607	live
1449383c-76cd-478c-86f2-62c04cadc347	jhu-usc.edu_THCA.HumanMethylation450.13.lvl-3.TCGA-EL-A3T1-11A-11D-A22G-05.gdc_hg38.txt	0798f597993595542f6c5c2dc6c5e50e	141285156	live
85bb4a45-283a-44ba-99a0-26c9f8f52962	jhu-usc.edu_UCEC.HumanMethylation450.10.lvl-3.TCGA-EO-A1Y7-01A-11D-A161-05.gdc_hg38.txt	f46278e5586d8caaaf4cfa7d92583176	141298866	live
6fe518b9-43bf-4741-b735-6a6fd7a074d1	jhu-usc.edu_HNSC.HumanMethylation450.17.lvl-3.TCGA-QK-A6VB-01A-12D-A34K-05.gdc_hg38.txt	b97fd07f1f8e79b0dd213990fe0a0d3b	141316284	live
64b12ed4-bc47-45b1-950b-5acf5cad5f76	jhu-usc.edu_UCEC.HumanMethylation450.17.lvl-3.TCGA-D1-A3JQ-01A-11D-A22B-05.gdc_hg38.txt	ec19e3769790db573efe57f192905664	141294955	live
3b4f2811-89f3-4c4e-983e-f9e8d95e423c	jhu-usc.edu_UCEC.HumanMethylation450.6.lvl-3.TCGA-EY-A1GI-01A-11D-A13K-05.gdc_hg38.txt	b07209713a988dc8949c3baab688f54e	141293223	live
e8eeaab1-3620-44c7-a3b5-cd2d3a61f6a7	jhu-usc.edu_UCEC.HumanMethylation450.17.lvl-3.TCGA-AJ-A3NE-11A-11D-A22B-05.gdc_hg38.txt	111521df8e78b632cde72f9853d424dc	141285797	live
4f5e77b7-0588-4504-ab89-8b84ead8bd13	jhu-usc.edu_UCEC.HumanMethylation450.17.lvl-3.TCGA-KP-A3W1-01A-11D-A22B-05.gdc_hg38.txt	2da6c1e9720a7e5ee9e9d0596ff19db8	141273921	live
