73	0	0	2	0	0	0	4	88090264	88231322	0
74	1	0	0	0	0	0	11	119149012	119162653	1
75	0	0	0	0	0	0	2	43812472	43838865	0
76	0	0	0	0	0	0	2	43838964	43878466	1
77	1	0	0	0	0	0	2	27123789	27130812	1
78	0	0	0	0	0	0	15	89087459	89202360	1
79	1	0	0	0	0	0	18	21650897	21704805	0
80	0	0	0	0	0	0	14	22598237	22613215	1
81	1	0	0	0	0	0	3	43690113	43734371	1
82	1	0	0	0	0	0	3	58237506	58295693	1
83	1	0	0	0	0	0	19	17292131	17310236	0
84	0	0	0	0	0	0	3	111979010	111993363	1
85	1	0	0	0	0	0	7	73736094	73738867	0
86	1	0	0	0	0	0	20	25294743	25390983	0
87	1	0	0	0	0	0	14	50872160	50904970	1
88	1	0	0	0	0	0	13	108218379	108234255	1
89	1	0	0	0	0	0	3	51971426	51981199	1
90	1	0	0	0	0	0	3	51968510	51983409	0
91	1	0	0	0	0	0	17	29560547	29567137	0
92	0	0	0	0	0	0	6	31686949	31703444	0
93	0	0	0	0	0	0	20	63861213	63863306	1
94	1	0	0	0	0	0	19	1876810	1885547	0
95	1	0	0	0	0	0	9	71862452	71910931	0
96	1	0	0	0	0	0	15	80679684	80755621	1
97	0	0	0	0	0	0	-1	-1	-1	-1
98	1	0	0	0	0	0	10	26746593	26861087	0
99	1	0	2	0	0	0	2	203328219	203447723	1
100	0	0	0	0	0	0	17	49210227	49223225	1
101	0	0	0	0	0	0	3	100749156	100993515	0
102	1	1	1	1	1	1	9	130713946	130887675	1
103	1	0	1	0	0	0	1	179099327	179229684	0
104	1	0	0	0	0	0	10	114431113	114685003	0
105	1	0	0	0	0	0	4	7965310	8158832	0
106	1	0	0	0	0	0	5	149141483	149260542	1
107	1	0	0	0	0	0	9	133250401	133275214	0
108	0	0	0	0	0	0	17	1003518	1229021	0
109	0	0	0	0	0	0	8	106759483	106770245	0
110	0	0	0	0	0	0	6	139028682	139043302	1
111	0	0	0	0	0	0	-1	-1	-1	-1
112	0	0	0	0	0	0	-1	-1	-1	-1
113	1	1	0	0	0	0	6	26596952	26600744	1
114	1	1	0	0	0	0	3	127672935	127680920	1
115	1	0	0	0	0	0	11	34150988	34358008	0
116	1	0	0	0	0	0	3	38103129	38137242	0
117	1	0	0	0	0	0	18	49782167	49813960	0
118	0	0	0	0	0	0	17	37084988	37406818	0
119	0	0	0	0	0	0	12	109116595	109268226	1
120	1	0	0	0	0	0	11	134253495	134265855	1
121	1	0	0	0	0	0	3	128879596	128916067	1
122	1	0	0	0	0	0	12	111686056	111757107	1
123	1	0	0	0	0	0	3	132558138	132660723	0
124	0	0	0	0	0	0	2	210187939	210225491	0
125	1	0	0	0	0	0	1	75724347	75787575	1
126	1	0	0	0	0	0	12	120725735	120740008	1
127	1	0	0	0	0	0	10	123008979	123058311	1
128	0	0	0	0	0	0	17	7217125	7225273	1
129	1	0	0	0	0	0	15	88803443	88875354	1
130	0	0	0	0	0	0	17	7336529	7351478	1
131	1	0	0	0	0	0	3	195274736	195443078	0
132	1	0	0	0	0	0	1	1292376	1309609	0
133	1	0	0	0	0	0	11	108121516	108147776	1
134	1	0	0	0	0	0	6	159760328	159779055	1
135	1	0	0	0	0	0	1	226144679	226186730	0
136	1	0	0	0	0	0	17	45132600	45144181	1
137	1	0	0	0	0	0	10	27195214	27242130	0
138	1	0	0	0	0	0	-1	-1	-1	-1
139	1	0	0	0	0	0	10	15077523	15088776	0
140	0	0	0	0	0	0	11	44065925	44084222	1
141	0	0	0	0	0	0	11	44047981	44059977	1
142	1	0	0	0	0	0	16	67657512	67660815	0
143	1	0	0	0	0	0	17	63477061	63498380	1
144	0	0	0	0	0	0	23	15561033	15602148	0
145	0	0	0	0	0	0	19	6306142	6333629	0
146	0	0	0	0	0	0	9	19409059	19452020	1
147	1	0	0	0	0	0	11	76860867	77026797	1
148	1	0	2	0	0	0	7	100889994	100896974	0
149	0	0	0	0	0	0	14	23058564	23095614	0
150	0	0	0	0	0	0	1	159203307	159206500	1
151	1	0	0	0	0	0	3	42804752	42887974	1
152	0	0	0	0	0	0	2	236567787	236582358	1
153	0	0	0	0	0	0	3	132597237	132618967	1
154	1	0	0	0	0	0	17	41866908	41930542	0
155	0	0	0	0	0	0	2	134838547	134902034	1
156	1	0	0	0	0	0	9	32384603	32454769	1
157	1	0	0	0	0	0	22	41469125	41528989	1
158	0	0	1	0	0	0	-1	-1	-1	-1
159	0	0	0	0	0	0	14	73537114	73543794	1
160	0	0	0	0	0	0	14	73567620	73575658	1
161	1	0	0	0	0	0	14	73591706	73596496	1
162	0	0	0	0	0	0	14	73610945	73619888	1
163	1	0	0	0	0	0	1	6264269	6394391	0
164	0	0	0	0	0	0	20	45841721	45857406	0
165	1	0	0	0	0	0	23	23702253	23766475	0
166	1	0	0	0	0	0	1	54542257	54639192	1
167	1	0	0	0	0	0	5	81330005	81394179	0
168	1	0	0	0	0	0	6	24667035	24705065	1
169	1	0	0	0	0	0	17	75941507	75979363	0
170	0	0	0	0	0	0	3	58505136	58537319	0
171	1	0	0	0	0	0	4	8366282	8440723	0
172	1	0	0	0	0	0	2	110732573	111118222	1
173	1	0	0	0	0	0	2	264140	278283	1
174	1	0	0	0	0	0	11	47239302	47248906	0
175	0	0	0	0	0	0	-1	-1	-1	-1
176	1	0	0	0	0	0	19	11574660	11579008	0
177	1	0	0	0	0	0	1	147629652	147670496	0
178	0	0	0	0	0	0	-1	-1	-1	-1
179	0	0	0	0	0	0	3	132317367	132368298	1
180	0	0	0	0	0	0	22	50738196	50745334	1
181	1	0	0	0	0	0	12	6638075	6647460	0
182	0	0	0	0	0	0	11	125671522	125681123	0
183	0	0	0	0	0	0	15	78167468	78245688	0
184	0	0	0	0	0	0	19	6135247	6193094	1
185	1	0	0	0	0	0	17	50426158	50474845	1
186	1	0	0	0	0	0	16	89088375	89155846	1
187	1	0	0	0	0	0	4	184755595	184826818	0
188	1	0	0	0	0	0	2	222860934	222944639	1
189	1	0	0	0	0	0	23	109624244	109733403	0
190	0	0	0	0	0	0	10	112374018	112428380	1
191	0	0	0	0	0	0	5	131806990	132012243	0
192	0	0	0	0	0	0	16	20623237	20698890	0
193	0	0	0	0	0	0	16	20451461	20487667	1
194	0	0	0	0	0	0	16	20536226	20576427	0
195	0	0	0	0	0	0	16	20610243	20797581	1
196	0	0	0	0	0	0	12	7304284	7328724	1
197	0	0	0	0	0	0	16	20409534	20441336	1
198	0	0	0	0	0	0	10	95194200	95228928	1
199	1	0	0	0	0	0	20	25006230	25058980	0
200	0	0	0	0	0	0	20	34872146	34927962	1
201	1	0	0	0	0	0	12	80936414	81261205	1
202	1	0	0	0	0	0	1	229431245	229434098	0
203	0	0	0	0	0	0	10	88935074	88991390	0
204	1	0	0	0	0	0	7	5527151	5563784	0
205	0	0	0	0	0	0	5	57480016	57482809	0
206	0	0	0	0	0	0	15	34788096	34796139	0
207	1	0	0	0	0	0	17	81509971	81523847	0
208	0	0	0	0	0	0	2	73892314	73919865	1
209	1	1	0	0	0	0	3	179562880	179588408	1
210	1	0	0	0	0	0	7	100643097	100656461	0
211	0	0	0	0	0	0	9	108862266	108863759	1
212	0	0	0	0	0	0	9	108854589	108856967	0
213	0	0	0	0	0	0	1	17755313	17827063	1
214	0	0	0	0	0	0	19	8697397	8698822	0
215	0	0	0	0	0	0	20	33666498	33668525	1
216	1	0	0	0	0	0	14	68874143	68979440	0
217	1	0	0	0	0	0	1	236686454	236764631	1
218	1	0	0	0	0	0	11	66546395	66563329	1
219	1	0	1	0	0	0	19	38647649	38731583	1
220	1	0	0	0	0	0	10	102479229	102502711	0
221	1	0	0	0	0	0	2	97655963	97664107	0
222	1	0	0	0	0	0	2	65227753	65271253	1
223	0	0	0	0	0	0	2	113889960	113962596	1
224	1	0	0	0	0	0	7	152759749	152855378	1
225	0	0	0	0	0	0	7	150243916	150323725	0
226	1	0	0	0	0	0	20	38748442	38772520	1
227	1	0	0	0	0	0	12	100199122	100241865	1
228	1	0	0	0	0	0	3	53867066	53882202	0
229	1	0	0	0	0	0	14	58200080	58235636	1
230	0	0	0	0	0	0	23	128050962	128052398	0
231	0	0	0	0	0	0	1	3021483	3022903	1
232	0	0	0	0	0	0	3	169766921	169769895	0
233	1	0	0	0	0	1	2	157736444	157875862	0
234	1	0	0	2	0	0	12	51951667	51997078	1
235	1	0	2	0	0	0	2	157526767	157629005	0
236	1	0	0	0	0	0	2	147844517	147930826	1
237	1	0	0	0	0	0	3	38453851	38493142	1
238	0	0	0	0	0	0	12	51906908	51923361	1
239	1	0	2	0	0	0	3	51983340	51989197	1
240	0	0	0	0	0	0	11	67642555	67650659	0
241	0	0	0	0	0	0	14	75053221	75069483	0
242	0	0	0	0	0	0	2	53970838	54305300	1
243	1	0	0	0	0	0	20	44619522	44652233	0
244	0	0	0	0	0	0	-1	-1	-1	-1
245	0	0	0	0	0	0	4	122378966	122429802	1
246	0	0	0	0	0	0	16	84191138	84197168	1
247	1	0	0	0	0	0	15	43330674	43354555	1
248	0	0	0	0	0	0	8	39743735	39838289	0
249	0	0	0	0	0	0	8	24440930	24526970	1
250	1	0	0	0	0	0	10	133262403	133276868	0
251	0	0	1	0	0	0	8	38996869	39105144	1
252	1	0	0	0	0	0	15	58588807	58749978	0
253	1	0	0	0	0	0	17	44759031	44781846	1
254	1	0	0	0	0	0	10	126012381	126388455	0
255	1	0	0	0	0	0	1	155050566	155062775	1
256	1	0	0	0	0	0	2	9488486	9555792	0
257	0	0	0	0	0	0	8	39584489	39730064	1
258	1	0	0	0	0	0	5	157395534	157575775	0
259	0	0	0	0	0	0	14	70522358	70535015	0
260	0	0	0	0	0	0	14	70452157	70459899	1
261	1	0	0	0	0	0	7	87934143	88202889	1
262	1	0	0	0	0	0	2	206443539	206621130	1
263	0	0	1	0	0	0	8	24294040	24359018	1
264	0	0	0	0	0	0	4	174829668	174978180	1
265	1	0	0	0	0	0	1	119893533	119896495	0
266	0	0	0	0	0	0	8	39106990	39284911	1
267	1	0	0	0	0	0	20	3667965	3682246	0
268	0	0	0	0	0	0	8	24384285	24406013	1
269	1	0	0	0	0	0	21	26835747	26845409	0
270	1	0	0	0	0	0	5	179110851	179345430	0
271	1	0	0	0	0	0	4	72280969	72568799	0
272	0	0	0	0	0	0	1	161184308	161199056	0
273	1	0	0	0	0	0	21	26917912	26966513	0
274	0	0	0	0	0	0	5	65148736	65481920	0
275	1	0	0	0	0	0	15	78759203	78811431	0
276	0	0	2	0	0	0	11	130404925	130428993	0
277	1	0	2	0	0	0	3	64515654	64688000	0
278	1	0	0	0	0	0	19	8580242	8610735	0
279	1	0	0	0	0	0	5	33523535	33892192	0
280	0	0	0	0	0	0	9	133414358	133459402	1
281	1	0	0	0	0	0	10	70672803	70762441	1
282	1	0	0	0	0	0	11	130448974	130476641	1
283	1	0	0	0	0	0	5	5140330	5320304	1
284	1	1	0	0	0	0	15	99971589	100342005	0
285	1	0	2	0	0	0	16	77247813	77435114	0
286	1	1	0	0	0	0	5	129460265	129738683	1
287	1	0	0	0	0	0	12	43353866	43551921	0
288	0	0	0	0	0	0	9	18473894	18910950	1
289	0	0	0	0	0	0	9	133532164	133575519	1
290	1	0	0	0	0	0	15	83654086	84039842	1
291	1	0	0	0	0	0	1	150549369	150560937	1
292	1	0	0	0	0	0	19	1505018	1513604	0
293	1	0	0	0	0	0	7	897901	955407	0
294	0	0	0	0	0	0	17	30906344	30959322	1
295	1	1	0	0	0	0	1	154582062	154627999	0
296	1	0	2	0	0	0	21	45073853	45226560	1
297	1	0	0	0	0	0	10	1177318	1737476	0
298	1	0	0	0	0	0	16	75596981	75623300	0
299	1	0	0	0	0	0	6	143422832	143450673	0
300	1	0	0	0	0	0	19	1905378	1913447	1
301	1	0	0	0	0	0	14	77800083	77935012	1
302	1	0	0	0	0	0	7	140673153	140696261	1
303	1	0	0	0	0	0	8	144373101	144393242	1
304	1	0	0	0	0	0	7	45574140	45723116	1
305	1	0	0	0	0	0	5	7396208	7830081	1
306	1	0	0	0	0	0	2	24819169	24919839	0
307	1	0	0	0	0	0	14	24318349	24335093	0
308	1	0	0	0	0	0	3	123282296	123449758	0
309	1	0	0	0	0	0	12	48766194	48789037	0
310	0	0	0	0	0	0	16	50246137	50318135	1
311	1	0	0	0	0	0	8	130780301	131042426	0
312	1	0	0	0	0	0	16	3953387	4116185	0
313	0	0	0	0	0	0	1	167809388	167914215	0
314	1	0	0	0	0	0	18	904943	912172	1
315	1	0	0	0	0	0	7	31052461	31111479	1
316	1	0	0	0	0	0	4	2843857	2930076	1
317	1	0	0	0	0	0	2	70607618	70768225	0
318	0	0	0	0	0	0	10	109996368	110135565	1
319	1	0	0	0	0	0	6	146598965	146815462	1
320	1	0	0	0	0	0	-1	-1	-1	-1
321	1	0	0	0	0	0	-1	-1	-1	-1
322	1	0	0	0	0	0	-1	-1	-1	-1
323	0	0	0	0	0	0	-1	-1	-1	-1
324	0	0	0	0	0	0	-1	-1	-1	-1
325	1	0	0	0	0	0	-1	-1	-1	-1
326	0	0	0	0	0	0	-1	-1	-1	-1
327	0	0	0	0	0	0	-1	-1	-1	-1
328	0	0	0	0	0	0	-1	-1	-1	-1
329	0	0	0	0	0	0	-1	-1	-1	-1
330	0	0	0	0	0	0	-1	-1	-1	-1
331	0	0	0	0	0	0	-1	-1	-1	-1
332	0	0	1	0	0	0	-1	-1	-1	-1
333	0	0	0	0	0	0	-1	-1	-1	-1
334	0	0	0	0	0	0	-1	-1	-1	-1
335	0	0	0	0	0	0	-1	-1	-1	-1
336	0	0	0	0	0	0	-1	-1	-1	-1
337	0	0	0	0	0	0	-1	-1	-1	-1
338	1	0	0	0	0	0	-1	-1	-1	-1
339	0	0	0	0	0	0	-1	-1	-1	-1
340	1	0	0	0	0	0	-1	-1	-1	-1
341	0	0	0	0	0	0	-1	-1	-1	-1
342	1	0	0	0	0	0	-1	-1	-1	-1
343	0	0	0	0	0	0	-1	-1	-1	-1
344	1	0	0	0	0	0	-1	-1	-1	-1
345	0	0	0	0	0	0	-1	-1	-1	-1
346	1	0	0	0	0	0	-1	-1	-1	-1
347	1	0	0	0	0	0	-1	-1	-1	-1
348	1	0	0	0	0	0	-1	-1	-1	-1
349	0	0	0	0	0	0	4	99276367	99291028	0
350	0	0	0	0	0	0	4	99304964	99321442	0
351	0	0	0	0	0	0	4	99336492	99353027	0
352	0	0	0	0	0	0	4	99123657	99157792	0
353	1	0	0	0	0	0	4	99070978	99088801	0
354	0	0	0	0	0	0	4	99202638	99219537	0
355	0	0	0	0	0	0	4	99412261	99435737	0
356	1	0	0	0	0	0	8	66430185	66471601	1
357	0	0	0	0	0	0	2	3497361	3519736	0
358	0	0	0	0	0	0	20	38581195	38588463	1
359	0	0	0	0	0	0	3	186842690	186858463	1
360	0	0	0	0	0	0	1	202940823	202958572	0
361	1	0	0	0	0	0	12	1688574	1788678	1
362	1	0	0	0	0	0	10	86968192	86983934	1
363	1	0	0	0	0	0	10	74151185	74709303	1
364	1	0	0	0	0	0	11	10304680	10307397	1
365	1	0	0	0	0	0	22	50481556	50486440	1
366	1	0	0	0	0	0	19	49688664	49690575	1
367	1	1	0	0	0	0	20	50888919	50931240	0
368	0	1	0	0	0	0	18	80109031	80147523	1
369	1	0	0	0	0	0	10	62804857	62808483	1
370	0	0	0	0	0	0	1	203090654	203167405	1
371	0	0	0	0	0	0	22	24417879	24442360	1
372	1	0	0	0	0	0	17	15944917	15975746	1
373	0	0	0	0	0	0	1	111483348	111563962	0
374	1	1	0	0	0	0	15	72751369	72785846	0
375	1	0	2	0	0	0	3	119579268	119589945	1
376	0	0	0	0	0	0	13	113421940	113453524	0
377	1	0	0	0	0	0	1	36088875	36093932	1
378	1	0	0	0	0	0	17	10697594	10711233	1
379	1	0	0	0	0	0	8	26748150	26867273	0
380	1	0	0	0	0	0	5	159916783	159972544	1
381	1	0	0	0	0	0	20	4220631	4249074	0
382	1	0	0	0	0	0	10	111077163	111080907	1
383	1	0	0	0	0	0	2	96112875	96116245	0
384	1	0	0	0	0	0	4	3766348	3768526	1
385	1	0	0	0	0	0	10	114044056	114046908	1
386	1	1	0	0	0	0	5	148825245	148828687	1
387	0	0	0	0	0	0	8	37962991	37966965	0
388	1	0	0	0	0	0	20	62302093	62308862	1
389	1	0	0	0	0	0	22	40346500	40369367	1
390	1	0	0	0	0	0	1	244408494	244452134	0
391	1	0	0	0	0	0	14	104724186	104747325	1
392	0	0	0	0	0	0	6	11712054	11807046	0
393	1	1	0	0	0	0	7	44104361	44114562	1
394	1	1	0	0	0	0	12	19404045	19720801	1
395	1	0	0	0	0	0	15	88621296	88632282	1
396	0	1	0	0	0	0	19	3052910	3063107	0
397	1	0	0	0	0	0	4	7758714	7939926	0
398	1	0	0	0	0	0	5	149271871	149341802	1
399	1	0	2	0	0	0	10	114294824	114404756	0
400	0	0	0	0	0	0	-1	-1	-1	-1
401	1	1	1	0	0	0	4	86935002	87141054	1
402	0	1	0	0	0	0	23	148501098	148991332	1
403	0	1	1	0	0	0	2	99545419	100142739	0
404	1	1	0	0	0	0	5	132875379	132963634	0
405	0	0	0	0	0	0	-1	-1	-1	-1
406	1	0	0	0	0	0	18	12328944	12377314	0
407	0	0	0	0	0	0	4	73481683	73504001	1
408	1	0	0	0	0	0	17	78187317	78207701	1
409	0	0	0	0	0	0	4	73431138	73456174	1
410	1	0	0	0	0	0	2	64524305	64593005	1
411	1	0	0	0	0	0	4	177430770	177442503	0
412	1	0	0	0	0	0	2	235494089	236131800	1
413	0	0	1	0	0	0	12	57723761	57742157	0
414	0	1	0	0	0	0	7	151085831	151144436	1
415	0	0	0	0	0	0	10	45825594	45853875	0
416	1	0	0	0	0	0	10	73674285	73698159	0
417	0	0	0	0	0	0	10	49982190	50010499	1
418	1	0	0	0	0	0	-1	-1	-1	-1
419	0	0	0	0	0	0	15	86141996	87029052	1
420	1	0	0	0	0	0	11	47659591	47715389	0
421	1	0	0	0	0	0	7	134986508	135147963	1
422	1	0	0	0	0	0	1	48532855	50023913	0
423	1	0	0	0	0	0	2	27042364	27070622	1
424	0	0	0	0	0	0	6	32180968	32184324	0
425	1	0	1	0	0	0	2	227472152	227561214	1
426	1	0	0	0	0	0	7	100539211	100568219	1
427	1	0	0	0	0	0	5	77029251	77065234	1
428	0	0	0	0	0	0	7	141551189	141655244	1
429	1	0	0	0	0	0	1	99850084	99924023	1
430	1	0	0	0	0	0	1	15572353	15585110	0
431	0	0	0	0	0	0	7	15200318	15562015	0
432	0	0	0	0	0	0	1	35869808	35929610	1
433	1	0	0	0	0	0	8	140520156	140635619	0
434	1	0	0	0	0	0	1	35930718	36072500	1
435	1	0	0	0	0	0	1	35808172	35857890	1
436	0	0	0	0	0	0	6	32168212	32178096	0
437	1	0	0	0	0	0	9	136673143	136687423	0
438	1	0	0	0	0	0	21	43865186	43986536	1
439	0	0	0	0	0	0	6	161129979	161274061	0
440	1	0	0	0	0	0	8	6708357	6759666	1
441	1	0	0	0	0	0	2	177392644	177543836	1
442	0	0	0	0	0	0	7	16791811	16833433	0
443	0	0	0	0	0	0	7	16859405	16881987	0
444	1	0	1	0	0	0	1	1020123	1056118	1
445	0	0	0	0	0	0	16	67482571	67483813	0
446	0	0	0	0	0	0	1	230702523	230714297	0
447	1	0	0	0	0	0	9	85546539	85742029	0
448	1	0	2	0	0	0	3	148697784	148743008	1
449	0	0	0	0	0	0	23	116170722	116174972	1
450	1	0	0	0	0	0	1	11736084	11754802	1
451	0	0	0	0	0	0	2	240868479	240880502	1
452	0	0	0	0	0	0	5	34998101	35048135	0
453	1	1	0	0	0	0	1	246839098	246931978	0
454	0	0	0	0	0	0	20	34280268	34311802	0
455	1	0	3	0	0	0	1	109984686	110023741	1
456	1	0	0	0	0	0	7	129225023	129430211	1
457	0	1	0	0	0	0	1	27534035	27604431	0
458	1	0	1	0	0	0	6	135283532	135497776	0
459	1	0	2	0	0	0	11	62433542	62556235	0
460	1	0	0	0	0	0	14	104937244	104978357	0
461	1	1	2	0	0	0	7	17298622	17346152	1
462	0	1	2	0	0	0	5	304176	438291	1
463	1	0	0	0	0	0	14	77457870	77469474	1
464	0	0	0	0	0	0	3	186612923	186621318	1
465	0	0	0	0	0	0	16	31527864	31528803	1
466	0	0	0	0	0	0	12	8602166	8612871	0
467	0	0	0	0	0	0	1	222668013	222713210	0
468	0	0	2	0	0	0	6	31615184	31617021	1
469	1	0	0	0	0	0	9	131096476	131123152	1
470	1	0	0	0	0	0	23	130129362	130165887	0
471	1	0	0	0	0	0	10	70098223	70132934	0
472	1	0	0	0	0	0	22	20965108	20981360	1
473	0	0	0	0	0	0	6	143060496	143340304	1
474	0	0	2	0	0	0	1	159062484	159147096	0
475	0	0	2	0	0	0	4	106315544	106349226	1
476	1	0	3	0	0	0	7	6009245	6023834	1
477	1	1	2	0	0	0	11	67483041	67491103	1
478	0	0	0	0	0	0	17	6393693	6435199	0
479	1	1	0	0	0	0	21	44285838	44298648	1
480	1	0	2	0	0	0	1	4654732	4792534	1
481	0	0	0	0	0	0	-1	-1	-1	-1
482	1	0	0	0	0	0	14	22971174	22982642	0
483	1	0	0	0	0	0	9	127866480	127877743	0
484	1	0	0	0	0	0	1	33007940	33080996	0
485	0	0	0	0	0	0	9	4709559	4742043	0
486	1	0	0	0	0	0	1	65147549	65232145	1
487	1	0	0	0	0	0	1	77282051	77559969	1
488	0	0	0	0	0	0	-1	-1	-1	-1
489	1	0	0	0	0	0	14	96392111	96489427	1
490	1	0	0	0	0	0	9	132725578	132878777	0
491	1	0	0	0	0	0	6	109492856	109691217	0
492	0	0	0	0	0	0	-1	-1	-1	-1
493	1	0	0	0	0	0	17	57085092	57121349	1
494	0	0	0	0	0	0	9	110048598	110172512	1
495	1	0	0	0	0	0	12	4615508	4649047	0
496	0	0	0	0	0	0	23	50190768	50201013	0
497	1	0	0	0	0	0	14	64465499	64474503	1
498	0	0	0	0	0	0	14	32329273	32837681	1
499	1	0	0	0	0	0	6	131135666	131283535	1
500	1	1	0	0	0	0	19	15353385	15379798	0
501	1	1	0	0	0	0	19	15380048	15419141	0
502	1	1	1	0	0	0	7	91940867	92110673	1
503	1	0	0	0	0	0	17	19904302	19978343	0
504	1	0	0	0	0	0	13	42272153	42323267	1
505	1	0	2	0	0	0	6	151239999	151358557	1
506	1	0	1	0	0	0	15	85380571	85749358	1
507	0	0	0	0	0	0	23	119895837	119920716	1
508	0	1	0	0	0	0	24	1591593	1602514	1
509	1	0	0	0	0	0	11	8911139	8920084	1
510	1	0	0	0	0	0	1	38991223	39006059	1
511	1	0	1	0	0	0	6	87675072	87702209	0
512	1	1	0	0	0	0	9	114334156	114394405	0
513	1	0	0	0	0	0	1	108815898	108858228	0
514	1	0	0	0	0	0	1	45550543	45570049	1
515	1	0	2	0	0	0	7	134442350	134459284	0
516	0	0	0	0	0	0	7	134527592	134541408	1
517	0	0	0	0	0	0	7	134549136	134579875	1
518	0	0	0	0	0	0	10	4963253	5107522	1
519	0	0	0	0	0	0	10	4922564	5135226	0
520	0	0	0	0	0	0	10	5035354	5107686	1
521	0	0	0	0	0	0	10	5195462	5218949	1
522	1	0	0	0	0	0	7	138002324	138117986	1
523	1	0	0	0	0	0	10	4786629	4848062	1
524	1	0	0	0	0	0	1	19303965	19312146	0
525	1	0	0	0	0	0	1	19282558	19289250	0
526	1	0	0	0	0	0	-1	-1	-1	-1
527	1	0	1	1	1	1	14	104769349	104795751	0
528	0	0	0	0	0	0	19	49869033	49878459	0
529	1	0	1	0	1	1	19	40230317	40285536	0
530	0	0	0	0	1	1	1	243488233	243851079	0
531	1	0	1	0	0	0	16	53491040	53504411	0
532	1	0	0	0	0	0	9	113386317	113401333	0
533	1	0	0	0	0	0	3	52198086	52214327	1
534	0	0	0	0	0	0	23	55009055	55031064	0
535	0	0	0	0	0	0	4	73397114	73421412	1
536	1	0	0	0	0	0	3	105366909	105576900	1
537	0	0	1	0	0	0	9	72900662	73080442	0
538	0	0	2	0	0	0	15	57953424	58497866	0
